class,tweet
1,is thanking God for this week!..year almost over!! 
1,haha thank you! 
1,night!! &lt;3 and hopefully tomorrow will be better 
1,ball hockey on sunday. WOOOO ! I &lt;3 singing randomly.  
1,PEANUT BUTTER IS AMAZING YOU FREAK. hopefully we have eric all the time. i loved him.  i LOVED him. i sketched on his ass 
1,yep i unfollowed him 
1,miracle pills sound like a great idea. 
1,I gots a beta fishy! His name is Jim Bob! Thankies Lauren.  &lt;3&lt;3&lt;3&lt;3&lt;3
1,I wanted to eat my birthday M &amp; M's!!  I always want to eat a lot after I work out!! 
1,lmao!! My coworkers and I resight that line very frequently..that's our shit 
1,where are you twitting from? May be I should fill in while there's noone on the catwalk 
1,It is! 
1,Just arrived at my dinner. I'm smart. Told everyone it starts at 8 but it wasn't really till 8:30 so ppl aren't late 
1,I love your music... rock your night in LA girlll  wish I was there!!!
1,http://www.mediafire.com/?3etvfm5tzow  Aaaaand that should be it. 
1,"The city looks so pretty at night! &lt;33 tonight was basically THE BEST! Seriously, whoa.  gotta do it again soon!"
1,"Depends on when it is, I can ask.  I wanna see her live."
1,"NKOTB rock!!!  Step by step, ooooh baaby!!! gonna get to you girl!! lol"
1,ohh how i'm rude... GOOD NIGHT TO EVERYBODY  have good dreams.
1," Those convos can be tough, but I  like the SB venue. "
1,"Hanging out in #kmnr, waiting for my show.  Good times. "
1, because!
1,"I think multitasting is what you do.    But yes, I am multitasking.  Good night for Pacific Northwest sports.  "
1,"I must, they seem hella aweshum "
1,So in love... 
1,I'm extremely surprised there's like 1000 people at the High right now! The Terracota exhibit is amazing and the jazz is cool 
1,Must attempt to sleep maintain iPod silence. -not helping if I make it over border I will send pretty postcard. 
1,has no possibly words to explain her excitement for the at&amp;t plaza mavs watch party tomorrow night! 
1,yes.  Skype me 
1,awww thank u 
1,LEAVING THE EARLIEST IVE EVER LEFT!!! ON MY WAY TO PICK UP MY LIL HOMIE  IM LOVIN THIS WHOLE CARPOOL THING LOL
1,"No, i'd totally love it "
1,Sooo I just watched Disaster Movie ABSOLUTLY HILARIOUS!!!  Ur my idol 
1,I *heart* the boob tube 
1,"so do you think yours is carpal tunnel? also, hi, nice to see ya over here too. "
1,"If you are on I 57 this weekend take Exit 10 to Charleston, MO-Dogwood Azalea Festival .....saturday and sunday "
1,"Having been a father in previous November's, I congratulate you! "
1,you're fat already! its okay  LOL
1,i like forums a bit  Yes i do have MSN ;D
1,nothing just listening to music 
1,"ahhh yeah, why not "
1,Just goofing around on the puter... 
1,oh it went great! Dick told us all about Ships to Reefs. Scuba Diver Girls are talking about how we can help him 
1,welcome! 
1,Finally home after a good time with my girls 
1,lets play four squareee 
1,i think that the idea of making more cupcake soaps at 11:40pm is probably insane....so i shall wait     i just love making them!
1,"I'm looking forward to this weekend.  No singing, just seeing friends, relaxing, doing a a spa weekend at St. Anne's in Grafton ON  "
1,"Going to bed to relax with a good book.  If I'm lucky, I'll get at least one paragraph read before falling asleep!  Beautiful night. . ."
1,thanks Janet for the support! 
1,http://is.gd/t4Qz Love the phrase!  You're a genius as always.
1,"Almost 14 days til JONAS!  And less than 24 hours til the new SNEAK PEEK!! I am so pumped, I know it'll be amazing "
1,I found this cool website called cuteashell.com you should check it out 
1,Trying to synchronize twitter and facebook..can't we just all get along 
1, I know. But I think I can take her
1,at home on aim talking to connor  
1,new audition is tonights lullabye 
1,One of the actors got super sick right before her scene.  Trooper stuck it out for the love of theatre 
1,Sour Sweet Gone 
1,"heyy! (: I think I'm going to wear this skirt with stockings, leotard, scarf and boots. "
1,I love Nicole. I wish my girlfriend was hot like her! 
1, Re: questioning Rudd &amp; Obama - Sounds like you might need a better class of social circle! 
1,Come on Skype as soon as you can 
1,Watching Vicky Cristina Barcelona 
1,Looked at the Ninety Degrees apartments today. Loved them! Think we might be movin' in  www.ninetydegreesliving.com
1,ummm.....SORRY FOR THE LONG CONVO......but not really 
1,Let me know if you find anyone good  I am re-watching the Kathy Griffith special my parents went to.
1,"haha there was NO hate in that message.  youtube series = big things, CHI AFTERDARK with a BAWSE! haha"
1,Getting stuff ready for the wedding shoot tomorrow! 
1,Old schoolin' it with &quot;Now That We Found Love&quot; ? http://twt.fm/60652 #twtfm Love you D! 
1,is American. 
1,http://twitpic.com/3hlcn - Like a week i think...  
1,Heeeey beautiful?  How's ur night so far?
1,well i loved twitter anyways 
1, shhhh...no one has figured it out yet 
1,Doin sumfin I's love ta do... Cookin din din for ma roommate Kate.   she's BOMB.
1,"  If you've got it, I need it, I'm not too proud to say it!  Laughter's essential.  usually needed most when it's hardest to do."
1,u best get some free drinks mama!!!!!!! N drink some 4 me puta!!!! 
1,#ASOT400 Daniel Kandi is tearing the roof off 
1,wish you were here says liu and meng  ram is here too! It's like a paaaarrrtay...without you lol
1,"it was the sharks, not dori who sid this... Geeze try to pay attention "
1,'they don't love you like i love you' and he knows it 
1,(You'll see) 
1,Sounds exciting  I'm the single mother of a two year old and an interior designer
1,So true... although I tend to get ID-ed everywhere. 
1,take a drive to SF then you wont be Lonely  we can take a trip to the observatory
1,I am happy you and mandy had a safe trip.  I have never been to VA Beach.. Enjoy 
1,you can hide here with me 
1,Would love to chat with you but i can't find you yet. Maybe you have to verify the username first. You're so sweet. 
1,With as many failures I have had I should be the wisest woman alive. LOL 
1,Mets won it &amp; Phillies lost..ahh good day in baseball 
1,is fartin around with Kat before we pick up Maddie from the airport 
1,http://tinyurl.com/crjuwl   NEW VIDEO ON YOUTUBE!!!  Miley's new song.. THE CLIMB!! check it out 
1,i got everyone noaw yo. simm's got his cat. tennant's got his sonic screwdriver. we're on our way to umm torchwood five? 
1,I love ASOT Im in heaven atm 
1,"Eh I dunno, a friend brought it to my house so I'm not sure what it actually costs now. "
1,ohhh yes i should but you know I can not even keep up with this one acct how am i gonna handle the 2nd  LOL
1,you love my dumbass  Haha
1,Going to the movies to see 17 Again 
1,Maybe there needs to be a perfect description of twitter...in 140 characters or less. 
1,the Dr! Has a nice ring to it! 
1,"Haha, that's what I do! Glad you like it! I love ur smile, so warm and sincere, that's beautiful~~~~ "
1,Goodness gratious can my dog snore any louder hah 
1,oh! I was like  when Cobra played 'Smile for the Paparazzi' that Tuesday. Yea that was a week or so late.
1,i officially hate my sister 
1,getting me some keypads tomorrow and 7-segment led's got some ideas to bring out 
1,"I love you, you love me, lets nail barney to a tree, a shot rang out and barney hit the floor, no more purple dinosaur. "
1,Sooo and I are gonna drink our asses off tonight.. Lol we both wish we were vegas LOL! 
1,yup. Just got out of that about 10 min ago. Get in the right lane. 
1,okies..i'll post an ad 
1,party party party 
1,"I have glasses that look like the rayban wayfers, they were very cheap though, like $15 "
1,oh my god it took me 4 days to realize what the hell you meant with that peeps comment. I don't even eat them. nope. 
1,Just got back from the shops. Got 2 CD's and a DVD! 
1,I'm interested in working for your company. What would I need to do to submit my resume/cover letter to you? Thank  you! 
1,well we love our incest ;D haha jk. IT IS HAPPENING! 
1,hanging out with my dad! I get to make a myspace!  I'm so excited! just got off of itunes.... just hanging out! It's a friday night lol
1,Hey! I'm buying my own &quot;It&quot; next week 
1,Woo! Just got a wicked new printer/scanner/fax from officeworks and am playing with it now 
1,im so happy tweetdeck didnt die on  me d whole morning....keep twitting 
1,http://seychelles.tumblr.com/ link to the blog if you want to check it out. we're going to try to keep this one updated 
1,You.. replied... ahhh! This is like.. THE greatest day of my life! haha 
1,"feelin a little icky, but the weather is super and life is good "
1,OIAS Chapter 42 posted 
1, Your very welcome 
1,Updating my Delicious Library collection.. Its depressing when many books you own are old enough to lack barcodes. 
1,Celebrating my 21st AGAIN with close fam and friends at Papa K's house tonight. 
1,http://twitpic.com/3hz6r - i like you with and without glasses 
1,"saw AC360. Two things: stop the bullying. Enough with the gay and racial slurs! Cut it out! Two, good to CNN not being a bad loser. "
1,So awesome to have you on 12seconds. I'm one of the founders. Huge fan of SVU! Enjoy the site 
1,Really good things may be on the horizon soon. Will know more soon I think. 
1,this is like facebook without the facebook 
1,Watching Oprah that I had taped from earlier! It's was about Twitter today! 
1,Morning 
1,"I have no idea who Tom is, but tell him I said happy birthday "
1,"just wanted to say  hey , hope your friday is going well "
1,officially involved in the 24 hours of LeMons 
1,Is home from the party with a nice piece of penis cake for the kids (I know I'm the best mom ever!!) 
1,Made it to OKC just fine.  Check-up went great.  I have 20/10 vision!!!  Parker has worn me out!  Good times!  
1,i see someone has become an addict  goodnight buddy.
1,LOL tiki lounge at the hojo it doesn't get any better 
1,Chandler's lax game in obx then Becker boys' soccer game at CNU = great Saturday! 
1,"I have a very large, very important academic test in 8 hours and 28 minutes. Then I have a very large, very important desire to let loose "
1,Oh how I have missed you    The songs sound great 
1,*takes a bow* 
1,Waiting in anticipation for your great joke.... I should be studying for a big exam I have tomorrow... Hurry 
1,"loving the fact this massive wet storm will bring our pretty sexual plants up  it REALLY is effing beautiful, purple and white are theirs"
1,will have to check this out. Thank you! 
1,"i want bacon (fried crisp), scrambled eggs, toast,fruit, coffee w/french vanilla creamer and water! "
1,NICKY! give a shout out to Kinzie so i can go to bed a happy girl tonight! haha :] please? oh PLEASE? KTBSPA &lt;3 
1,for dreams to come true. 
1,"LOL... I responded to the wrong dancing video! Major DOYAGE!! Thank you. Yeah, it was cool of him to include me in the video. "
1,"Played volleyball, and a piece of flesh is suddenly missing from my elbow  But, it was fun!"
1,At home making it a Blockbuster night  No really I'm super exhausted and I wanna save all my energy for tomorrow night....
1,Thanks for the nice mention!! 
1,Watching the New Edition: If It Isn't Love video on YouTube...Why did I think the manager in the beginning was Jamie Foxx? 
1,at unvle bart's and aunt lori's 
1,cooking ramen noodles!!YUMMMY!!!! 
1,"Come together, right now...over me  \o/"
1,is so proudd of my best friendd who was the only incoming freshman to make cardette dance teammm 
1,No one bothers his statements now. Everyone knows he's cracked up  Even the other world leaders know 
1,"Thanks for noticing! Now an hour later, I'm at 907..But I have faith! "
1,Look in PG I posted signs and shirt 
1,http://twitpic.com/3i3pq - I like the picture and hair style follow me 
1,meh...take the night off and enjoy it! You'll be refreshed to hit it hard tomorrow 
1,THIN MINTS!!! This girl is excited! 
1,We should talk urban chicken. I am SO getting some when my house is done. 
1,I love weekends. At Cactus on Burrard!! 
1,apple is *so* easy 
1,Getting ready for Miles' 3rd birthday party tomorrow morning...Kung Fu Panda theme...SKA-DOOSH!!!  
1,"love rain* so relaxing (axl rose's birthday is feb 6 like bob marley, alice cooper, zsa zsa gabor, reagan, &amp; me "
1,Time for sleepy-sleep. My dad is gonna be here tomorrow. 
1, It just took me by surprise as you are normally commenting on politics and journalism. 
1,"sore all over , about to sleep "
1,"Wow, that's really really great. Nice job. "
1,In 133 days u can have all u want 
1,Thanks for the #followfriday  How's the &quot;interview video&quot; coming along?  Do you need a stand in? 
1,I love TONY!! Very clever music 
1,kalahari was fun... actually this whole break was fun 
1,"im so happy its warm enough again to wear clothes I like  green skirt, moon boots, and a rainbow robot shirt. yay"
1,yay! isn't he though??? i want the pants. for all myself 
1,Ah Rock Band 2. How did we ever have fun before you. 
1,http://twitpic.com/3i1z0 - im pretty sure your the cutest thing i have ever seen. 
1,"welcome to twitter and the Lifestyle PodNetwork, I'm looking forward to listening to your first epsiode when it comes out. "
1, I'd sign up for the extra credit 
1,Chillin on the couch with my girlfriend while we twitter on two laptops...lame 
1,I think it'd be a very nice treat if we could someday meet Sam's mom. 
1,"Aww, too late, we've moved on from Cayuse to an 06 Tertulia Cellars Les Collines. I guess its a Walla Walla Syrah night "
1,"I think Justin Timberhomo is from Family Guy Live in Las Vegas, the theme song. "
1,"I wish my clothes smelled like mint.. No wait, jk  ily sam!"
1,"Hey Stacey, you are my one follower. "
1,"Wow, it's 11 already! Sleepy Time "
1,That actually would be so awesome. They probably wouldn't even give you IOUs for sex 
1,Walked my butt off. Ate spicey food du jour. Gotta get daddy to massage my ankles and we should be gold. 
1,oh...just checking on my songbird...i remember you  had like 88 followers no you almost at a stack...congrats 
1,I'm going to see Madame Butterfly tomorrow! I've never seen an opera. 
1,I am having a good night! Hope you are too! Good night! 
1,You're welcome  glad to help 
1,you gotta love THE BAY  It's also a very catchy song I would have to say myself.
1,waiting for the #F1 Qualifying 
1,canucks vs. st. louis playoff game #2 - GO CANNUCKS GO ! 
1,"I'm following 500 cool mothaphuckaz  I am following 1,000 real people that add to my NETWORK&gt;&gt;"
1,Waiting for the release of #Tweetie for mac on Monday. 
1,watching Shockwave !! 
1,probably! But it works everytime.  haha
1,exactly. 
1,just saw your cute momma at the wine bar! 
1,watching the golden girls...excited about my massage session tomorrow!! 
1,Does Brenda Song have a twitter or are they fakes? or do you not know?  :-D :-P
1,Thanks for the round of shots  We're still going strong at Go Canucks!!!
1,"&quot;With Yanks' fifth homer, Jeter wins it&quot; Damn straight he does "
1,"lol its okay. keep your wings, i dont like dark meat "
1,Thx for the follow 
1,Thank you!  Wish you gals could make it! 
1,watching 'House'! and i dont want to go back 2 school! 
1,feel like txtn. ughh. 412 848 **** im girlfriend number twooooo!!! 
1,writing 
1,Busy day tomorrow of non-stop wedding bonanza and eats! 
1,yup  that's our philosophy 
1,working with Hubby to upload my new headshots 
1,Just moved from Vegas last year so any excuse to go &quot;home&quot; is great for me.  Good luck on your event tomorrow night!
1,Falling asleep here. So goodnight everyone 
1,"not reality, but a prison show? yes "
1,Going to the airport just now 
1,welcome aboard 
1,"hmm... I thought Nigel played for our team!! If not, I say go for it! "
1, oh hey  the movie was amazing. You will love it. Guess what
1,So glad I work with such amazing people. Don't know what I would do without my rcsd family 
1,no going out to the movie for me..i might watch Eraserhead though 
1,"I am going to bed, it has been a busy and somewhat eventful day. I am to start IVF soon. I am excited!!! Goodnight all "
1,The carnival is coming along nicely!  Check out what's there now! http://twinhappy.com/carnival There's even some games to play now!
1,"hair = v. cute. Also, your voice is adorable. "
1,the new picture is soooo so cute. She's like a tiny little doll 
1,hey my Lovely Friend!! Wassup!?  LOVE U! &lt;3
1,"All a person ever needs when they're sad is friends to get drunk with. &lt;3 Michelle, Samantha, and Antonio. "
1,come on nick un can do it  make me laugh
1,Drank too much wine  headache tomorrow :-/
1,"damn....u back up?? lol!! fuck happy hour, all my twitches are here "
1,"hey Nick, twit me... I'm about to sleep and I need a good night of yours hehehe "
1,Has a parent free weekend and is going out laaaate tonight with blue and chels 
1,Signing out for the night! Hope everyone has a tweeterful evening!! See you on here tomorrow 
1,lol i made mine today and well im following 
1,"sounds interesting, whats that about? "
1,new pics at myspace page...  ZOO ZOO ZOO 
1,thanks! 
1,"299,915 registered users at PaGaLGuY.com now "
1,"ballllin'. well if you do find it, can you tell me? "
1,My personal economy isn't crazy at all...it's exactly as I intend it to be 
1,"Show rolando e voc�s &quot;twittando&quot;, tem algum #nerd a� na equipe hein. hahahahah. "
1,I know it. . .even after 500x's of hearing that on the radio. it still make me wanna dance 
1,"you have to listen to this, you won't regret:  http://tinyurl.com/killthelights"
1,"Hmmmm....I make no promises, but will see what I can do! Red? Really? I thought you looked more like a magenta guy! "
1,yeah i would like presale tix to that the roxy rips you off haha i ment band practice hoe 
1,Doing laundry on a friday night 
1,dude can you please do some work with prince? Little red corvette is rockin the Bose right now. Very nice! 
1,Oh lucky you then 
1,"my friend Holly would totally be with ya on the Twilight thing!  And, several people I know from my knitting circle... "
1,WATCHING SPONGEBOB SQUAREPANTS  NEW ONE WAS AWESOME! WHY DO THEY CALL U TWITCH? *TWITCH* WHAT? SORRY I'M RELLY HYPER I HAD LIKE 20 OREOS
1,"that's what got me on to Yiruma, I'm learning it now!  probably too hard, but I'll figure something out. :p"
1," Me too! Are you coming over?  LOL! It'll probably just be grits, eggs, toast or biscuits, sausage, juice or milk."
1,Thank you so much!! 
1,"never mind, im not gonna post another pic. too lazy and i just wanna relax and read my book. byess, unless kellan lutz is on!  haha"
1,omg. you're in...AK!?   i've always wanted to visit down south...which i hope to do ..at some point this summmmmmer!!!
1,"is at home with my loves, gonna make some dinner and spend time with my hubby and son. "
1,"Hey Ed, what kind of goodies you guys got in the raffle on Sunday? "
1,going to explore some hole in the wall restaurants around aiea side tomorrow for our b-gourmet article. I love mom-pop stores 
1,Ashton is going to be Oprah!  All hail the Twitter King! LOL!
1,bed timeeee. goodnight to whoever is awake 
1,"Heading to work, then off to record the next big thing Cherie Moyle at her gig tonight "
1,lol yaayyy  i know i wanna chill more 2! soooo yea should happen?haha  hiiii eating a cupcakkkke n takin
1,"haha, thanks... I think?  "
1,  He's in Taiwan for the weekend...  I will see him next week.  My line is coming together   I will show you some pics soon
1,watching the EXCITING Canucks game! woo hoo 
1,just saw 17 Again!!! Omg wow! Its amazing!!! 
1,Dinosaur shaped I should say 
1,Changed my mind. Off to bed. Tweet tomorrow 
1,Just been going through the forums answered alot of question's and found out what I need to put in Monday's blog post 
1,I found a great sale on designer sun glasses at J Crimi 10570 S Eastern Henderson 89052 702-243-3937 got half off on Dee Vice so cute too 
1,watching a movie!!! 
1,i love movies with sexy people in them.  theyre quite more delicious than movies with ugly people.
1,Gosh i wish! me and the babe are gonna watch BOLT! 
1,existence=feelings+ideas+creations http://ankur.com.np 
1,Ok. I'm not going to be around pretty much all day tomorrow but I'm sure we'll find some time in the future. 
1,"yes, I may have always had eye site but now I have vision....to see what my life can truly be because of me. "
1,"I know you can  Yes sir, I'm gonna run my own registrar one day."
1,it was good 
1,LOVED &quot;17 Again&quot;....Zac did great.... 
1,NEVER!!! I'm not a TRAITOR!! lol What about if I change it to Kim PW Webster? lol One more week til the DRAFT! YAY! Go PW! 
1,Happiness is a choice.  
1,unfortunately we don't but someday I hope we will need more help. 
1,is very much satisfied with how life is at this moment in time. 
1,is an amazing bassist. I can't wait to see Zox at Lupos next month! So glad Chris O'Brien got me into them. 
1,All 4 kids crashed at once... Strewn about the living room.  Fun friday night 
1,thanks  i'm hoping it all settles soon too.
1,matt emailed me 
1,im outside now ha ha i have to watch my uncles soccer game 
1,Hopefully this is as addicting as ppl make it out to be 
1, Hehe! and she didn't reply.   But Hemmingway did.       I have  great balls huh?
1,"just woke up and it's lunch time again. oh, well. g2g "
1,"In the movies watching fast and the furious  with Em, Kayla, tori and abbey "
1,thanks for the suggestions!  
1,ur in my hood 
1,I feel a late night coming on. 
1,"Yes, great idea.  Let me just tell that to my wife.  "
1,thank youuu  
1,"Wow, been away all day and I get more mentions than ever before. In that case, I'll be back Tuesday. "
1,this is smack ONE OF THE BEST TRANCE SONGS IN THE WORLD!!  #asot400
1,read everything in FB and decided to join Twitter 
1,excited that my daughter just signed her National Letter Of Intent to run Track and Field for UCR.... Not bad for a Jersey Girl... 
1,Check out our band's page www.myspace.com/ofafl and add cuz we need friends 
1,lol... Love your BIO! crazy twitter lady lol... Just started following Looking forward to getting to know ya! 
1,im on the run now 
1,"congratulations!!! Wait, i mean.... Have fun! "
1,"i thought my dad would slap me after seeing my midterm marks, but he was pretty okay with everything. we ate at panera afterwards "
1,"Finally caught up on Lost. A decent two episodes, but something was lacking. Oh, yeah. I know what it is. No Dan. But he's coming back!!! "
1,look at that cute turtle lip 
1,ahahaha yeah! its all his doing!  grrrr D;
1,So 4/20 is on Monday......  And I dont work.....its soooo on in a major way  Wut yall up 2 on 4/20 twitter fam?
1,Loves that the volume on BBC i Plater &quot;goes up to 11&quot; 
1,"tapping my foot to the beat of some funky tunes while out at De Young. The alcohol is flowing, the music is jumping, and I'm smiling "
1,"video chatting with jeanette, lauren, and dani! "
1,gogogo. gothere.sg! 
1,Free guitar classes  at http://tinyurl.com/dfa5ao
1,Atlanta...June 13th...3 days before my birthday. What would it take to get a picture with you Taylor? Meet and greet? 
1,writing is a great getaway from people and things...you should try it...you never know what you might come up with 
1,I guess so. $1.20 will allow me to buy the cheaper dozen eggs. Ibu will be so happy. 
1,i could do you some 
1,had a kickass birthday with my mains 
1,is gonna get on Toontown then beddie bye. 
1,haha nice  my dad did that 4 me 2day w/ green beans.ick
1,its amazin that this has finally hit oprah! now who else tweets?! 
1,"Dance was amazing, may upload a picture... Lol. "
1,u have the good life... 
1,4hours boom boom  http://www.4hoursmusic.com
1,DO SOMETHING YOU HAVE NEVER EVER THOUGHT YOU COULD OR WOULD DO! 
1,Explaining twitter to John....How is there still people that don't know what twitter is? 
1,"just every now and then for me....I'm allergic, actually. But, I do love Italian Ice...that's a yummy cold treat "
1,that's what twitter is for....it's like your personal problem ticket system   Go habs! (just kidding)
1,My Daddy got the Blackberry Curve... NOT FAIR!!!  And I thought my LG Dare was pretty cool... hahaha I luuuuuuuuuuv you Daddy!
1,"never!... and I get to cheat on weekends anyway, so pass me a pastry... one that would go well with hard cider "
1,why I do suppose that I am off to sleep 
1, we understand you're really busy;  I'm sure you've got about a million things going on.    hope you had a good day!
1,is out to buy idli's and vada's for breakfast!! 
1,This is cool....it looks good...still not sure what this is all for or how it works.  
1,So excited to be hanging with sarah and shan and the old crew 
1,girll I am so nervous but did you see Donnie's update &quot;In LI about to hit up a few clubs&quot; ahhhh I hope they all come here 
1,http://twitpic.com/3i5i8 - The Shake Mix Turd. 
1,I have a voice!! I am a jester according to Ashton!  Really I am a princess!   A King's kid...and I don't mean Larry!
1,"i like twitter  i have no idea what im doing tonight, maybe watch a movie or read some john piper. how was datenite? "
1,new iphone app in the appstore now... big fan  http://tinyurl.com/dyr6dh
1,nice--I have not heard that before...maybe that's Cali terminology or something. but it's all good. thanks for the education 
1,at work playin with balloons  lol travis' party tomorrow bout to be live!!!
1,just saw 17 again! it was awesome. u better get out and see it 
1,Gettin' ready to go ouu~uu~~t with Ivy ~ dancin' meet us there whoever wants to coooooommmeeeeee 
1,Happy it's the WEEKEND!!!!  Anybody out there have any special weekend plans?? 
1,"food is better, people are polite, weather is nicer. i can buy a house for about 200k less there than here. whats not to like "
1,I love doing that; let's do it some time that isn't today 
1,follow me real quick 
1,"hey taylor... just to clarify, its at 1,2,3  good night!"
1,Crashing. I love my Bed. 
1,uploaded Rorschach   (Scope the DA: http://tinyurl.com/d8fyx8
1,thinks babyface is cute. 
1,Just got done watching 17 Again! I loved the movie!  I wanna watch it again. Its soooo cute.
1,I meant *wouldnt. Just let me borrow your camera 
1,happy birthday daddy  reading and then going to sleep! busy day ahead of me...more like busy week and then a busy month of may
1,talent show: great. dinner: great. company: indescribable 
1,that works for me! 
1,http://twitpic.com/3i5ir - is such a superstar  get it!
1,It's nice to see that someone with such a large follower base can still take time to notice the small guy too. 
1,"Charles is the TRUTH, but Brad is the ANSWER ha ha ha "
1,"Nothing like going to sleep with the movie on, pretty comforting "
1,"I've been living in Twitter API land for too long, over there we call it the oauth buttons http://bit.ly/70yRH "
1,Oh wow... Monster reminds me that the cops can't do anything except ask me to turn it down unless there is violence ensuing. Heh 
1,u did embarass poor but so cute nevertheless 
1,"Thanks!  Where are you, anyway? My best friend in Madison had a Dateline viewing party in mah honor. She's prolly drunk now."
1,Making hot cocoa now because of you.(you're getting me back for that reeses thing last week are'nt you) 
1,thank you so much Twitter Spice Girls for your reccos. 
1,"Well can't you see that it's just raining, there ain't no need to go outside. "
1,My little brother got married tonight! It was awesome and I cried. Shocker. 
1,nothing hu!??? 
1,bedtime finally work in am then plans with katie 
1,is bored bored bored bored....  need some entertainment in my life!    Hmmmmmmmmmm......
1,Editing the Bathroom series competition 
1,http://twitpic.com/3i5j0 My lovely besties ever 
1,Eating crickets with Nick at Typhoon!   http://twitpic.com/3i5j1
1,"Me toooo! There's a 2 disc album coming out 5/19 of unreleased stuff. Too funny, I'm listening to him right now "
1,Is totally prescribingtm the 'dr' john hocks remedy to any physical ailment = drink more 
1,lol you do know. and exactly what i said ok dear. good  lmao
1,is going to bed. Long day today! love ya camilo  shall be up in 7 hours! (shhh... Zaxk is cute)
1,happy birthday to me  
1,your awesome. Js and i love ya 
1,9 for my pinky 8 for my ring 6 for my middle 7 for my pointer and 3 for my thumb  Refinnyj &lt;&gt; P.R.A.Y!
1,today I had the most money in my hands than I'd ever had before! Yay unemployment and tax refund! 
1,http://twitpic.com/3hwt0 - HILARIOUS! please never grow up for me 
1,omgosh harv i think your amazazazing 
1,Waiting for Pink Panther 2 to start with the Lad 
1,man already saturday i cant sleep  congrats on keisha and her bf dean going to be on tv soon!
1,and not do anything stupid along the way 
1,Is settling in well! Even though it's still a little awkward!! 
1,"Why yes, it is 11:15pm and I am lying on a picnic blanket outside, under the stars, while using my laptop.  nature lover + geek  "
1,either day works for me! 
1,getting some clothes bby! 
1,is in bed waiting on Homeboy to get home so i can call and talk to him till mornin light 
1,You need a Blackberry girl!!  So addicting.  I use Twitterberry and my DH calls it the Crackberry. HA HA.  
1,"Gold on my solo and in lyrical group and high gold for lyrical line, what an awesome day! Gotta get read for pointe and modern tomorrow "
1,"hey lady! I tried to call, you were probably asleep. Give me a ring in the morning.  843-3991"
1,No I didn't see you but I was in a trance w/ the show. 
1,"Thanks  I look out for those that look out for us. As long as u got us we got u, Ya Dig!!"
1,race to witch mountain ...hope its gewt 
1,"Hanson, Oh I still like them.  Though I'm bigger on the Backstreet boys. I love Nick and AJ from the group"
1,Love the new pics. Your style is amazing. I love the darkness of it. You really tell a story with your photos. 
1,Tonights been weirdly fun 
1,hahaha shhhh  out tonight?
1,http://twitpic.com/3i5jh - dogs like puters too 
1, tell someone else to join...  I know you know some people that could benefit.. 
1,I bet one day she'll be doing an interview and she'll bring it up as one of those fan moments 
1,"I LOVE escape the room games, you just became my hero "
1,on uh June 26 i thinks. and then the tampa one is on the 27th. 
1,me and my mates are gunna chekk out a movie next week..i really want to see the boat that rocked. 
1,Just created some new pictures...take a look and if you like them i would be happy to create some for you guys!!!  &lt;3333
1,Made a twitter. 
1,So sleepy......can't.......keep......my eyes open.....Gnight Twitterverse 
1,"follow me Oprah!!!!! was watchin ur show today from CANADA EH!!! i dunno how to use this, i prefer facebbok "
1,I've liked buttons rather than sticks even since Atari 
1,woah pens scared me there for minute but as always we came out on top with a great win  flyers are losersssss
1,superwoman with oven mitts. you rock. 
1,Hope everyone has a fantastically groovy weekend!  Hopefully back online more this weekend to catch up! Big hugs and much love! 
1,watching Vicky Christina Barcelona w' Krissy and Napthaly! 
1,and I got me some new glasses today 
1,You absolutely deserve them  Sleep well!
1,"just got back from seeing 17 again, and it was awesome!!! "
1,watching ron white!! 
1,"how sweet!!!!!!!!!  i spend most of my dayd shared with plenty of kids, i actually have a lot of friends who arnt my age"
1,"Sir I must say, just got VENGANZA today...stunning job, stunning. Off to spam up everyone else with the same bloody message! "
1,if you want some UI freebie input - I'll gladly pass it along (if you're in development 
1,This is going to be awesome. going to bed 
1,hi... where did you order it? 
1,Been thinking about you. Hope your year is ending well. We need to meet half way for lunch sometime. 
1,I don't know if I'm doing this right. Hope you get this. Just wanted to say that you're 1 of my favorite actresses. 
1,might go out dancing later to night not sure but I am going out and getting a few drinks tonight 
1," Yeah lol i loveeeeeeeeeee hockey but not a fan of the blues, flames all the way!"
1,"oops now on learning this, let's say easy enough for an european "
1,she still has considerably less than Stephen Fry 
1,that was so cool you should totally do it again! 
1,cheers  LUV.. nasilsin?
1,"had a ROCKIN lunch of tempura, 3-flavor soba, yuba and tsukemono. the yuba (tofu skin) was SO good   good food makes me real happy."
1,"up way to late, got to get up early for work! going to be a nice day 2marrow, hope 2 get off early 2 play w/ kiddo's "
1,"You rock, sister!!! "
1,"oh yeah, almost done...morrow will be first car show for the club and me  "
1,"I TOTALLY AGREE WITH YOU, ANNA!! "
1,"If Laura is in your twitter ID, I want to follow you "
1,is settling in for another fun day at the office 
1,chillin with the homies 
1,Follow us so we can contact you! 
1,Long Island Iced Tea 
1,"Thats 100,000 quality folowers "
1,Hi there.  
1,I do not think Cammie Snowden is overhyped. 
1,"Hey, girl! "
1,haha and did you say &quot;Why thank you very much!&quot; ?? 
1,Fabulous date with my sweetie pie husband 
1,"Check out Courier Mail today guys, I'm in it! "
